$$Source_Resource,$$Target_Resource,$$Map_Source_ID_Ref_list,$$Map_Target_ID_Ref_list,$$Map_Relationship,$Map_Confidence_Score,$Map_Coverage
A reference to a resource that has the source controls of a mapping.,A reference to a resource that has the target controls of a mapping.,A list of source reference IDs.,A list of target reference IDs.,The relationship type for the mapping entry.,An estimation of the confidence that this mapping is correct and accurate expressed as percentage.,An estimation of the percentage coverage of the targets by the sources.
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sa-17.5,sa-17.5,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sa-17.6,sa-17.6,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sa-17.7,sa-17.7,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sa-20,sa-20,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sa-21,sa-21,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sa-22,sa-22,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-1,sc-1,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-2,sc-2,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-2.1,sc-2.1,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-3,sc-3,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-3.1,sc-3.1,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-3.2,sc-3.2,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-3.3,sc-3.3,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-3.4,sc-3.4,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-3.5,sc-3.5,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-4,sc-4,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-4.2,sc-4.2,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-5,sc-5,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-5.1,sc-5.1,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-5.2,sc-5.2,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-5.3,sc-5.3,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-6,sc-6,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7,sc-7,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.3,sc-7.3,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.4,sc-7.4,superset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.5,sc-7.5,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.7,sc-7.7,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.8,sc-7.8,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.9,sc-7.9,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.10,sc-7.10,superset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.11,sc-7.11,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.12,sc-7.12,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.13,sc-7.13,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.14,sc-7.14,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.15,sc-7.15,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.16,sc-7.16,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.17,sc-7.17,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.18,sc-7.18,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.19,sc-7.19,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.20,sc-7.20,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.21,sc-7.21,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.22,sc-7.22,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-7.23,sc-7.23,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-8,sc-8,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-8.1,sc-8.1,subset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-8.2,sc-8.2,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-8.3,sc-8.3,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-8.4,sc-8.4,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-10,sc-10,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-11,sc-11,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-11.1,sc-11.1,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-12,sc-12,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-12.1,sc-12.1,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-12.2,sc-12.2,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-12.3,sc-12.3,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-13,sc-13,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-15,sc-15,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-15.1,sc-15.1,superset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-15.3,sc-15.3,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-15.4,sc-15.4,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-16,sc-16,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-16.1,sc-16.1,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-17,sc-17,superset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-18,sc-18,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-18.1,sc-18.1,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-18.2,sc-18.2,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-18.3,sc-18.3,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-18.4,sc-18.4,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-18.5,sc-18.5,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-20,sc-20,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-20.2,sc-20.2,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-21,sc-21,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-22,sc-22,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-23,sc-23,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-23.1,sc-23.1,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-23.3,sc-23.3,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-23.5,sc-23.5,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-24,sc-24,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-25,sc-25,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-26,sc-26,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-27,sc-27,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-28,sc-28,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-28.1,sc-28.1,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-28.2,sc-28.2,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-29,sc-29,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-29.1,sc-29.1,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-30,sc-30,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-30.2,sc-30.2,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-30.3,sc-30.3,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-30.4,sc-30.4,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-30.5,sc-30.5,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-31,sc-31,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-31.1,sc-31.1,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-31.2,sc-31.2,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-31.3,sc-31.3,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-32,sc-32,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-34,sc-34,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-34.1,sc-34.1,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-34.2,sc-34.2,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-35,sc-35,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-36,sc-36,superset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-36.1,sc-36.1,superset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-37,sc-37,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-37.1,sc-37.1,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-38,sc-38,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-39,sc-39,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-39.1,sc-39.1,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-39.2,sc-39.2,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-40,sc-40,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-40.1,sc-40.1,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-40.2,sc-40.2,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-40.3,sc-40.3,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-40.4,sc-40.4,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-41,sc-41,superset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-42,sc-42,superset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-42.1,sc-42.1,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-42.2,sc-42.2,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-43,sc-43,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,sc-44,sc-44,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-1,si-1,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-2,si-2,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-2.2,si-2.2,superset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-2.3,si-2.3,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-2.5,si-2.5,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-2.6,si-2.6,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-3,si-3,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-3.4,si-3.4,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-3.6,si-3.6,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-3.8,si-3.8,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-3.10,si-3.10,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4,si-4,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.1,si-4.1,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.2,si-4.2,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.3,si-4.3,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.4,si-4.4,superset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.5,si-4.5,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.7,si-4.7,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.9,si-4.9,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.10,si-4.10,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.11,si-4.11,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.12,si-4.12,superset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.13,si-4.13,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.14,si-4.14,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.15,si-4.15,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.16,si-4.16,superset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.17,si-4.17,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.18,si-4.18,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.19,si-4.19,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.20,si-4.20,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.21,si-4.21,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.22,si-4.22,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.23,si-4.23,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-4.24,si-4.24,superset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-5,si-5,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-5.1,si-5.1,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-6,si-6,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-6.2,si-6.2,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-6.3,si-6.3,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-7,si-7,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-7.1,si-7.1,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-7.2,si-7.2,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-7.3,si-7.3,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-7.4,si-7.4,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-7.5,si-7.5,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-7.6,si-7.6,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-7.7,si-7.7,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-7.8,si-7.8,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-7.9,si-7.9,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-7.10,si-7.10,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-7.12,si-7.12,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-7.15,si-7.15,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-7.16,si-7.16,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-8,si-8,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-8.2,si-8.2,superset-of,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-8.3,si-8.3,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-10,si-10,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-10.1,si-10.1,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-10.2,si-10.2,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-10.3,si-10.3,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-10.4,si-10.4,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-10.5,si-10.5,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-11,si-11,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-12,si-12,intersects-with,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-13,si-13,equal-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-13.1,si-13.1,equivalent-to,100%,
catalogs/NIST_SP-800-53_rev5/catalog.json,catalogs/NIST_SP-800-53_rev4/catalog.json,si-13.3,si-13.3,intersects-with,100%,
